tanggal,waktu,nama_pintu_air,lokasi,latitude,longitude,tinggi_air,status_siaga
2019-02-07,8:40:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1040,Status : Normal
2019-02-07,8:40:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,5920,Status : Normal
2019-02-07,8:40:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,310,Status : Normal
2019-02-07,8:30:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,480,Status : Normal
2019-02-07,8:40:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,8:40:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1980,Status : Siaga 3
2019-02-07,8:40:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1940,Status : Siaga 3
2019-02-07,8:40:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1960,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,8:40:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,490,Status : Normal
2019-02-07,8:40:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,240,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,8:40:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,8:40:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,680,Status : Normal
2019-02-07,8:50:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,8:40:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1790,Status : Normal
2019-02-07,8:40:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2740,Status : Siaga 3
2019-02-07,8:40:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1510,Status : Siaga 2
2019-02-07,8:40:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1240,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,9:50:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,130,Status : Normal
2019-02-07,8:50:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1040,Status : Normal
2019-02-07,8:50:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6140,Status : Normal
2019-02-07,8:40:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,310,Status : Normal
2019-02-07,8:50:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,490,Status : Normal
2019-02-07,8:50:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,8:50:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1970,Status : Siaga 3
2019-02-07,8:50:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1890,Status : Siaga 3
2019-02-07,8:50:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1960,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,8:50:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,500,Status : Normal
2019-02-07,8:50:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,550,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,8:50:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,8:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,630,Status : Normal
2019-02-07,8:50:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,8:40:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1790,Status : Normal
2019-02-07,8:50:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2740,Status : Siaga 3
2019-02-07,8:50:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1510,Status : Siaga 2
2019-02-07,8:50:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1240,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,10:00:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,130,Status : Normal
2019-02-07,9:00:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1040,Status : Normal
2019-02-07,9:00:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6130,Status : Normal
2019-02-07,9:00:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,310,Status : Normal
2019-02-07,8:50:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,490,Status : Normal
2019-02-07,9:00:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,9:00:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1970,Status : Siaga 3
2019-02-07,9:00:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1940,Status : Siaga 3
2019-02-07,9:00:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1950,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,9:00:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,500,Status : Normal
2019-02-07,9:00:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,250,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,9:00:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,9:00:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,660,Status : Normal
2019-02-07,9:10:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,9:00:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1800,Status : Normal
2019-02-07,9:00:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2740,Status : Siaga 3
2019-02-07,9:00:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1510,Status : Siaga 2
2019-02-07,9:00:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1240,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,10:10:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,130,Status : Normal
2019-02-07,9:10:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1030,Status : Normal
2019-02-07,9:10:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,5820,Status : Normal
2019-02-07,9:10:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,310,Status : Normal
2019-02-07,8:50:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,490,Status : Normal
2019-02-07,9:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,9:10:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2010,Status : Siaga 2
2019-02-07,9:10:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1980,Status : Siaga 3
2019-02-07,9:10:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1950,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,9:10:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,490,Status : Normal
2019-02-07,9:10:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,250,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,9:10:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,9:10:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,660,Status : Normal
2019-02-07,9:20:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,9:10:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1800,Status : Normal
2019-02-07,9:10:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2740,Status : Siaga 3
2019-02-07,9:10:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1510,Status : Siaga 2
2019-02-07,9:10:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1240,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,10:20:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,130,Status : Normal
2019-02-07,9:20:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1030,Status : Normal
2019-02-07,9:20:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6150,Status : Normal
2019-02-07,9:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,310,Status : Normal
2019-02-07,9:20:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,-400,Status : Normal
2019-02-07,9:20:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,9:20:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2030,Status : Siaga 2
2019-02-07,9:20:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1980,Status : Siaga 3
2019-02-07,9:20:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1950,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,9:20:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,9:20:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,250,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,9:20:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,9:20:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,670,Status : Normal
2019-02-07,9:30:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,9:20:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1800,Status : Normal
2019-02-07,9:20:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2740,Status : Siaga 3
2019-02-07,9:20:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1510,Status : Siaga 2
2019-02-07,9:20:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1240,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,10:30:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,130,Status : Normal
2019-02-07,9:30:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1030,Status : Normal
2019-02-07,9:30:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6150,Status : Normal
2019-02-07,9:30:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,310,Status : Normal
2019-02-07,9:30:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,410,Status : Normal
2019-02-07,9:30:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,9:30:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2040,Status : Siaga 2
2019-02-07,9:30:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2040,Status : Siaga 2
2019-02-07,9:30:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1940,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,9:30:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,9:30:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,620,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,9:30:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,9:30:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,670,Status : Normal
2019-02-07,9:40:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,9:30:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1800,Status : Normal
2019-02-07,9:30:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2740,Status : Siaga 3
2019-02-07,9:30:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1510,Status : Siaga 2
2019-02-07,9:30:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1240,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,10:40:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,130,Status : Normal
2019-02-07,9:40:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1030,Status : Normal
2019-02-07,9:40:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6020,Status : Normal
2019-02-07,9:40:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,310,Status : Normal
2019-02-07,9:30:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,410,Status : Normal
2019-02-07,9:30:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,9:40:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2040,Status : Siaga 2
2019-02-07,9:40:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2010,Status : Siaga 2
2019-02-07,9:40:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1940,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,9:40:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,9:40:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,700,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,9:40:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,9:40:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,690,Status : Normal
2019-02-07,9:50:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,9:40:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1800,Status : Normal
2019-02-07,9:40:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2740,Status : Siaga 3
2019-02-07,9:40:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1510,Status : Siaga 2
2019-02-07,9:40:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1240,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,10:50:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,120,Status : Normal
2019-02-07,9:50:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1030,Status : Normal
2019-02-07,9:50:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6140,Status : Normal
2019-02-07,9:50:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,310,Status : Normal
2019-02-07,9:30:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,410,Status : Normal
2019-02-07,9:50:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,9:50:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2040,Status : Siaga 2
2019-02-07,9:50:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2000,Status : Siaga 2
2019-02-07,9:50:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1940,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,9:50:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,9:50:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,310,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,9:50:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,9:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,700,Status : Normal
2019-02-07,10:00:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,9:50:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1800,Status : Normal
2019-02-07,9:50:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2750,Status : Siaga 3
2019-02-07,9:50:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1510,Status : Siaga 2
2019-02-07,9:50:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1240,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,11:00:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,120,Status : Normal
2019-02-07,10:00:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1030,Status : Normal
2019-02-07,10:00:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,5930,Status : Normal
2019-02-07,10:00:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,310,Status : Normal
2019-02-07,9:30:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,410,Status : Normal
2019-02-07,10:00:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,10:00:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2040,Status : Siaga 2
2019-02-07,10:00:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2000,Status : Siaga 2
2019-02-07,10:00:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1930,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,10:00:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,10:00:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,720,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,10:00:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,10:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,700,Status : Normal
2019-02-07,10:00:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,10:00:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1800,Status : Normal
2019-02-07,10:00:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2750,Status : Siaga 3
2019-02-07,10:00:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1510,Status : Siaga 2
2019-02-07,10:00:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,11:10:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,120,Status : Normal
2019-02-07,10:10:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1030,Status : Normal
2019-02-07,10:10:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6140,Status : Normal
2019-02-07,10:10:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,300,Status : Normal
2019-02-07,9:30:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,410,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,10:10:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2050,Status : Siaga 2
2019-02-07,10:10:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2010,Status : Siaga 2
2019-02-07,10:10:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1930,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,10:10:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,10:10:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,790,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,10:10:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,10:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,700,Status : Normal
2019-02-07,10:20:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,10:10:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1800,Status : Normal
2019-02-07,10:10:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2770,Status : Siaga 3
2019-02-07,10:10:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1520,Status : Siaga 2
2019-02-07,10:10:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,11:20:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,120,Status : Normal
2019-02-07,10:20:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1030,Status : Normal
2019-02-07,10:20:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6130,Status : Normal
2019-02-07,10:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,300,Status : Normal
2019-02-07,9:30:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,410,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,10:20:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2050,Status : Siaga 2
2019-02-07,10:20:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2000,Status : Siaga 2
2019-02-07,10:20:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1920,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,10:20:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,10:20:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,730,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,10:20:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,10:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,700,Status : Normal
2019-02-07,10:30:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
2019-02-07,10:20:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1800,Status : Normal
2019-02-07,10:20:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2770,Status : Siaga 3
2019-02-07,10:20:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1520,Status : Siaga 2
2019-02-07,10:20:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1250,Status : Normal
2019-02-06,12:50:00PM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,650,Status : Normal
2019-02-06,5:30:00PM,PS. Cibogo,Ciliwung,-6.657083,106.878083,380,Status : Normal
2019-02-07,11:30:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,120,Status : Normal
2019-02-07,10:30:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1030,Status : Normal
2019-02-07,10:30:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,5860,Status : Normal
2019-02-07,10:30:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,300,Status : Normal
2019-02-07,9:30:00PM,Pompa Cideng,Krukut,-6.173271,106.806351,410,Status : Normal
2019-02-07,10:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,2990,Status : Normal
2019-02-07,10:30:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,2050,Status : Siaga 2
2019-02-07,10:30:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,2010,Status : Siaga 2
2019-02-07,10:30:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1910,Status : Normal
2019-02-01,3:30:00PM,PS. Pesanggrahan,Pesanggrahan,-6.400528,106.831944,600,Status : Normal
2019-02-07,10:30:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,480,Status : Normal
2019-02-07,10:20:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,730,Status : Normal
2019-02-05,11:20:00AM,PS. Sunter Hulu,Sunter,,,550,Status : Normal
2019-02-07,10:30:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-07,10:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,700,Status : Normal
2019-02-07,10:40:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,450,Status : Normal
